id,description,title
174442,"Antrag nach dem LIFG/UVwG/VIG

Sehr geehrte Damen und Herren, 

ist die Sirnauer Straße im Bereich vom oberen Metzgerbach über die Kasernenstraße bis zu Neckarstraße ein verkehrsberuhigter Bereich? 
Vom oberen Metzgerbach kommend ist ein entsprechendes Schild angebracht. Aus der Neckarstraße kommend fehlt das Schild meines Erachtens.  

Dies ist ein Antrag auf Aktenauskunft nach § 1 Abs. 2 des Landesinformationsfreiheitsgesetzes (LIFG), nach § 25 des Umweltverwaltungsgesetzes (UVwG), soweit Umweltinformationen im Sinne des § 2 Abs. 3 Umweltinformationsgesetzes des Bundes (UIG) betroffen sind, sowie nach § 2 Abs. 1 des Gesetzes zur Verbesserung der gesundheitsbezogenen Verbraucherinformation (VIG), soweit Verbraucherinformationen betroffen sind.

Sollte die Aktenauskunft Ihres Erachtens gebührenpflichtig sein, bitte ich, mir dies vorab mitzuteilen und dabei die Höhe der Kosten anzugeben. Es handelt sich meines Erachtens um eine einfache Auskunft bei geringfügigem Aufwand. Gebühren fallen somit nicht an. 

Ich verweise auf § 7 Abs. 7 LIFG/§243 Abs. 3 UVwG/§ 5 Abs. 2 VIG und bitte, mir die erbetenen Informationen unverzüglich, spätestens nach Ablauf eines Monats zugänglich zu machen.

Sollten Sie für diesen Antrag nicht zuständig sein, bitte ich, ihn an die zuständige Behörde weiterzuleiten und mich darüber zu unterrichten. Ich widerspreche ausdrücklich der Weitergabe meiner Daten an Dritte. 

Ich bitte um eine Antwort in elektronischer Form (E-Mail) und um eine Empfangsbestätigung. Vielen Dank für Ihre Mühe!

Mit freundlichen Grüßen",Sirnauer Straße: Verkehrsberuhigter Bereich
210420,"Guten Tag,

mein Arbeitgeber hat nach der Kündigung mein Gehalt nicht gezahlt und wird es auch nicht. Habe ihm bereits ein Schreiben mit einer Woche frist geschickt. Ich bräuchte Hilfe bei einer Formulierung einer Klage. Wäre sowas möglich über die Antragshilfestelle des Arbeitsgerichtes? Bitte um Rückmeldung.",Klage wg. fehlender Gehaltszahlung
183670,"Alle Freigabe- und Abstimmungsunterlagen zur Veröffentlichung des Tweets: https://twitter.com/BMG_Bund/status/1238780849652465664 .

Insbesondere würde ich gerne wissen, inwieweit dieser Tweet mit dem Robert-Koch-Institut, dem BMI und dem Kanzleramt abgestimmt wurde.",Freigabeprozess für Tweet https://twitter.com/BMG_Bund/status/1238780849652465664
189893,"Wie hoch waren die Einsparungen im laufenden Geschäftsbetrieb durch die Covid19-Krise vom März bis Mai 2020 für
- den laufenden Geschäftsbetrieb, z.B. für Strom, Wasser, Papier etc. durch die Anordnung / Wahrnehmung von Home Office-Regelungen
- Absage von Veranstaltungen und Dienstreisen
- Einsparungen durch Verringerungen von Wach- und Schutzleistungen
- sonstige Einsparungen 

Dabei reichen mir ungefähre Zahlen, um hier einen Eindruck zu gewinnen.",Einsparungen im Geschäftsbetrieb durch Covid 19
250950,"die Anzahl der MedEvac Flüge von 01.01.2018 bis Heute.
Sowie die Gründe der Flüge.",Anzahl der MedEvac Flüge von 2018 bis Heute
236738,"Darf der Arbeitgeber mich unbezahlt ab 15.3.2022 nach Hause schicken wenn ich nicht geimpft bin ,oder muß das übers Gesundheitsamt passieren?",Unbezahlte Freistellung
282052,"Eine Auflistung der Ausgaben des Gerichts im Zeitraum von 2010 bis heute jeweils für Gesetzeskommentare, übrige rechtswissenschaftliche Fachliteratur (z.B. Zeitschriften, Monographien), Gesetzestexte und Zugang zu Onlinedatenbanken für Rechtswissenschaften.

Bitte schlüsseln Sie in der Auflistung nach Verlagen bzw. Anbieter*innen jeweils für die oben genannten Kategorien auf, falls die Daten dafür vorliegen.",Beschaffungskosten von Fachliteratur
17873,"Wie hoch sind die Steuereinahmen (Gewerbesteuern) im Jahr 2014, 2015 von:
-Thyssen-Krupp-Steel AG in Duisburg
-Franz Haniel & Cie.
-Klöckner & Co
-Grillo Werke AG

Welche steuerlichen Vergünstigungen gibt es für energieintensive Betriebe in Duisburg?
Wann wurde die letzte Steuerprüfung durch das Finanzamt-Duisburg bei Thyssen-Krupp-Steel AG, Franz Haniel & Cie., Klöckner & Co und Grillo in Duisburg durchgeführt?

Vielen Dank für Ihre Zeit und Mühe",Gewerbesteuereinnahmen 2014-2015
9691,"Welche Open-Source-Anwendungen werden im Bundesministerium für Bildung und Forschung (Bund)  eingesetzt und für welche Aufgaben ? Wie hoch ist der prozentuale Anteil von Open-Source-Betriebssystemen und Open-Source-Anwendungen ? Welche offenen Standards und offenen Formate nach OASIS werden im Bundesministerium für Bildung und Forschung (Bund) eingesetzt ? Wie hoch ist der prozentuale Anteil von offenen Standards und offenen Formaten nach OASIS ?
Welche proprietären Anwendungen und Betriebssyteme werden im Bundesministerium für Bildung und Forschung (Bund) eingesetzt und für welche Aufgaben ? Was kosteten jeweils die Open-Source-Anwendungen und was kosteten jeweils die proprietären Anwendungen ? Welche zusätzlichen Kosten entstehen für die Open-Source-Anwendungen und welche zusätzlichen Kosten entstehen für die proprietären Anwendungen pro Jahr etwa für die Betreuung und für Schulungen?
Plant das Bundesministerium für Bildung und Forschung (Bund) weiterhin proprietäre Anwendungen einzusetzen, wenn ja warum ?
Wird stets die mögliche Umstellung auf Open Source Anwendungen geprüft ? Wenn ja wie lauten die Ergebnisse ? Wenn nein weshalb nicht ?",Open Source im Bundesministerium für Bildung und Forschung (Stand: 2015)
18074,"wie viele Mitteln sind seit dem 1. Projektantrag von GATE im Jahre 2002 in diese vom DLR und BMWi geförderten GATEs bereits geflossen? 

Welche konkreten GATE Projekte hat das DLR gefördert?  --- Alle Projektmitteln, die bis heute in GATE(s) geflossen sind und Teilprojekte, die von IFEN (http://www.ifen.com/) gesteuert wurden, sind hierbei bitte zu berücksichtigen sowie die zuständigen Projektpartnern.","Anfrage bezüglich ""GATE - Galileo Test- und Entwicklungsumgebung"" und deren Projektförderungen seit dem Start 2002"
30446,"Sämtliche Weisungen und Arbeitshilfen bezüglich der Handhabe von Mietkautionen bei Umzügen von Leistungsempfängern nach SGB.

Vorzugsweise in digitaler Form.",Mietkautionen
190437,"Wie hoch waren die Einsparungen im laufenden Geschäftsbetrieb durch die Covid19-Krise vom März bis Mai 2020 für
- den laufenden Geschäftsbetrieb, z.B. für Strom, Wasser, Papier etc. durch die Anordnung / Wahrnehmung von Home Office-Regelungen
- Absage von Veranstaltungen und Dienstreisen
- Einsparungen durch Verringerungen von Wach- und Schutzleistungen
- sonstige Einsparungen 

Dabei reichen mir ungefähre Zahlen, um hier einen Eindruck zu gewinnen.",Einsparungen im Geschäftsbetrieb durch Covid 19
227769,"- Wie viele der Angaben/Erfassungen der 69452 symptomatischen Covid-19-Fälle* in KW 31-34 sind vollständig?
- Wie viele der Angaben/Erfassungen der 69452 symptomatischen Covid-19-Fälle in KW 31-34 enthalten definitive Angaben ob die jeweilige Person geimpft war oder nicht?
- Von den symptomatischen Covid-19 Fällen mit erfasstem/angegebenen Impfstatus, wie groß ist der Anteil der geimpften oder umgeimpften Personen?

Unabhängig von den obigen Anfragen und den Daten auf welche diese Bezug nehmen, senden Sie mir bitte alle weiteren dem RKI vorliegenden Datensätze zu, die positive Covid-19 Tests in Verbindung mit gesichertem Impfstatus aufzeichnen. Hierzu zählen insbesondere die Ergebnisse randomisierter Tests zur Gewinnung gesicherter Daten über Anteile Geimpfter und Umgeimpfter von Covid-19 positiv Testungen.

* RKI, Wöchentlicher COVID-19-Lagebericht vom 02.09.2021, Seite 19

Ihre Antwort wird zusätzlich weitergeleitet an: 
<<E-Mail-Adresse>>",Informationszugang: Anzahl symptomatischer Covid-Fälle in KW 31-34 mit vollständigen Angaben. Zusätzliche Datensätze die positive Covid-19 Tests in Verbindung mit Impfstatus aufzeichnen.
9790,"Ich bitte um Information, in welchem Umfang die Bundesrepublik Deutschland mit Eritrea in Entwicklungsprojekten zusammen arbeitet – bitte den Umfang und die Projektpartner benennen. Sollte eine Entwicklungszusammenarbeit nicht stattfinden, wann wurde diese eingestellt und aus welchem Grund. Wann fand die letzte Field Mission statt und von wem wurde diese durchgeführt? Gibt es hierzu einen Bericht, den ich bitte, mir zur Verfügung zu stellen.
Reicht die Deutsche Botschaft in Asmara Mittel für sogenannte Kleinprojekte (bis 10.000 E) aus? In welchem Umfang wurden in den letzten Jahren solche Mittel ausgereicht und auf welcher Grundlage?

Bitte bestätigen Sie den Eingang meiner Anfrage
",Zusammenarbeit mit Eritrea
131923,"die Verträge der Stadt Heidenheim mit der Apcoa Tochter Park & Control zur Bewirtschaftung des Parkplatzes; Pläne für die Bereitstellung von Parkflächen während und nach der Errichtung des neuen Standorts der Dualen Hochschule auf dem WCM-Parkplatz; Begründung, warum die Stadt Heidenheim keine Notwendigkeit sieht kostenfreie innenstadtnahe Parkplätze zur Verfügung zu stellen; Liste kostenfreier Parkplätze im Stadtgebiet Heidenheim",Parkraumbereitstellung und WCM-Parkplatz Heidenheim a. d. Brenz
283226,"Protokolle, Vorbereitungs- und Nachbereitungsunterlagen zu dem Treffen von SM Schuster mit Bundesinnenministerin Nancy Faeser und dem stellvertretenden polnischen Innenminister Bartosz Grodecki am 30.05.2023.",Treffen SM Schuster mit BM Nancy Faeser und Bartosz Grodecki
252450,"Dokumente und Kommunikation wie E-Mails, Gesprächsnotizen und Niederschriften, die Übereinkünfte mit dem Bayerischen Landeskriminalamt bezüglich dem Einsatz von Palantir-Produkten betreffen, vgl. Presseerklärung BLKA vom 07. März 2022 https://www.polizei.bayern.de/aktuelles/pressemitteilungen/025971/index.html

Als Journalist beziehe ich mich zusätzlich auf das Presserecht.",Dokumente zu Übereinkünften mit Bayerischen Landeskriminalamt bzgl. Palantir-Einsatz
202949,"im Entscheiderbrief 10/2020 des Bundesamts für Migration und Flüchtlinge ist eine ""Evaluation der Gruppengespräche"" der Asylverfahrensberatung nach §12a AsylG erwähnt.

Bitte schicken Sie mir den vollständigen Text dieser Evaluation.",Evaluation der Asylverfahrensberatung nach §12a AsylG
24258,"Sowohl die Übungsaufgaben für die Prüfungen selbst, als auch die eigentlichen Prüfungen und Musterlösungen bzw. den Erwartungshorizont für die Abituraufgaben 2007-2017 in den folgenden Fächern: Mathematik GK, Mathematik LK, Englisch GK, Englisch LK.",Abituraufgaben 2007-2017
134578,"Die CO2-Bilanzen (carbon footprint) Ihrer Behörde in den letzten zehn Kalenderjahren sowie die zugrundeliegenden Berechnungsmethoden.

Bitte senden Sie Ihre Antwort, wenn möglich, in einem maschinenlesbaren Format.",CO2-Bilanzen (carbon footprint) der letzten zehn Kalenderjahre
29535,"""Auf welche Höhe beliefen sich die Ausgaben aller Bürgerämter der Stadt Bonn für Drucker-/Kopierpapier und Toner im Jahr 2017?
Wenn möglich, bitte auch das Aufkommen mit angeben. Sollte die Gesamtzahl nicht vorhanden sein, übersenden Sie uns bitte die Daten der einzelnen Behörden.""",Antrag IFG Papier-und Druckerkosten 2017
274224,"Unter Bezugnahme auf folgende Berichterstattung:
https://jurios.de/2023/03/06/ruhetage-im-juristischen-staatsexamen-das-sagen-die-bundeslaender-zur-streichung/

Alle Protokolle/Aufzeichnungen/Kurzprotokolle/Mitschriften/etc. der Sitzungen/Videokonferenzen/etc. der Sitzungen der Präsident:innen der Landesjustizprüfungsämter aus den Jahren 2022 und 2023. Bitte geben Sie, soweit das nicht aus diesen Dokumenten hervorgeht, gesondert an, wer an diesen Sitzungen teilgenommen hat.

Einer Schwärzung schützenswerter personenbezogener Daten (nicht-Amtsträger) stimme ich zu.",Protokolle der Sitzungen 2022 und 2023 der Konferenz der Präsident:innen der Justizprüfungsämter - Thüringen
265912,"Die Ziele der WfbM ergeben sich aus § 56 SGB IX:
„Leistungen in anerkannten Werkstätten für behinderte Menschen (§ 219 SGB IX) werden erbracht, um die Leistungs- oder Erwerbsfähigkeit der Menschen mit Behinderungen zu erhalten, zu entwickeln, zu verbessern oder wiederherzustellen, die Persönlichkeit dieser Menschen weiterzuentwickeln und ihre Beschäftigung zu ermöglichen oder zu sichern.“

Es stellt sich die Frage wie viele Beschäftigte jährlich die letzten 20 Jahre auf den ersten Arbeitsmarkt inkludiert werden konnten?

Zusätzlich erfrage ich Folgendes:
UN-Ausschuss forderte für die Rechte von Menschen mit Behinderung im Jahr 2015 die „schrittweise Abschaffung der Behindertenwerkstätte durch sofort durchsetzbare Ausstiegsstrategien und Zeitpläne sowie durch Anreize für die Beschäftigung bei öffentlichen und privaten Arbeitgeber*innen.“

Welche Strategien und Anstrengungen werden getätigt, um die WfbMs schrittweise abzuschaffen oder zu ersetzen und Menschen mit Behinderungen stattdessen auf dem ersten Arbeitsmarkt Tätigkeiten anzubieten?",Behindertenwerkstätte | Überführung auf den ersten Arbeitsmarkt & Reformprozesse
25660,"Bitte erläutern Sie die Regeln und Ermessensspielräume nach denen Mitarbeiter im Ordnungs- und Verkehrsdienst von der StVO abweichen dürfen bzw. sollen. Hintergrund der Frage ist die weitreichende Akzeptanz von Falschparken auf Geh- und Radwegen in Köln. Außendienstmitarbeiter der Ordnungsamt verweisen hier auf Anweisungen der Amtsleitung. Diese bitte ich daher schriftlich zu dokumentieren. Sollten Sie die Umsetzung der StVO 1:1 von Ihrem Außendienst einfordern, bitte ich auch das schriftlich zu dokumentieren.",Regeln für den Verkehrsdienst im Ordnungsamt
246229,"Stand der Genehmigung Wohnhaus mit Hofladen (Betriebsleiterwohnung), Schützenpfadhöfe, Flst. 5053 + 5054 Gemeinde Kirchheim/Neckar.

Hier soll ein Wohnhaus mit Hofladen genehmigt werden, obwohl der Betriebsleiter seine Produkte bereits über den Hofladen Obsthalle vermarktet - beides sollte nicht möglich sein.","Wohnhaus mit Hofladen (Betriebsleiterwohnung), Schützenpfadhöfe, Flst. 5053 + 5054"
265411,Speisepläne der Kalenderwoche 17 ihrer Anstalt im Jahre 2022 in digitaler Form.,Speisepläne der Kalenderwoche 17
33875,"Ich meine in Berlin ein Hinweis-Schild gesehen zu haben, dass in Berlin alle 2 (?) Minuten ein Unfall mit Fahrrädern (?) stattfinden würde.
Stimmt das? Bitte teilen Sie mir mit in welcher durchschnittl. Zeit Unfälle mit Fahrrädern, PKW und Fußgängern in Berlin passieren. Bitte geben Sie auch über alle Verkehrsmittel die Unfallhäufigkeit an.
Vielen Dank.",Unfallhäufigkeit Berlin (PKW/Fußgänger/Fahrradfahrer)
136439,"Anfrage nach dem Hamburgischen Transparenzgesetz (HmbTG) / HmbUIG / VIG

Sehr geehrte Damen und Herren,

ich möchte Sie bitten, mir Folgendes zuzusenden:

Die Fragen und Antworten des Naturwissenschaftstest HAM-Nat für Studienbewerber*innen der Humanmedizin seit Beginn der Durchführung des Tests im Jahr 2008

Dies ist ein Antrag auf Zugang zu Information nach § 1 Hamburgisches Transparenzgesetz (HmbTG) bzw. § 1 HmbUIG, soweit Umweltinformationen betroffen sind.

Ausschlussgründe liegen meines Erachtens nicht vor. Sofern Teile der Information durch Ausschlussgründe geschützt sind, beantrage ich mir die nicht geschützten Teile zugänglich zu machen.

Ich bitte Sie zu prüfen, ob Sie mir die erbetene Auskunft auf elektronischem Wege kostenfrei erteilen können, da ich davon ausgehe, dass die gewünschten Informationen schon in elektronischer Form vorliegen. Sollte die Aktenauskunft Ihres Erachtens in jedem Fall gebührenpflichtig sein, möchte ich Sie bitten, mir dies vorab mitzuteilen und dabei die Höhe der Kosten anzugeben.

Ich verweise auf § 13 Abs. 1 HmbTG und bitte Sie, mir die erbetenen Informationen unverzüglich und nur im Ausnahmefall spätestens nach Ablauf eines Monats nach Antragszugang zugänglich zu machen.

Sollten Sie für diesen Antrag nicht zuständig sein, bitte ich Sie, ihn an die zuständige Behörde weiterzuleiten - insbesondere falls die erbetenen Informationen nur im Universitätsklinikum Hamburg-Eppendorf vorliegen - und mich darüber zu unterrichten. Ich widerspreche ausdrücklich der Weitergabe meiner Daten an Dritte.

Ich möchte Sie um eine Antwort in elektronischer Form (E-Mail) bitten und bitte Sie um eine Empfangsbestätigung. Danke für Ihre Mühe!

Mit freundlichen Grüßen",Fragen und Antworten des Naturwissenschaftstest HAM-Nat für Studienbewerber*innen der Humanmedizin
4611,"Eine maschinenlesbare Datei mit den Angaben der Abschlussnoten aller Studierenden zum letzten Stichtag, nach Studienabschluss und Studiengang aufgeschlüsselt. Ich benötige keinerlei persönliche Informationen wie Namen oder Matrikelnummern.",Abschlussnoten in maschinenlesbarer Form
3238,"Eine Stellungnahme, wie das neu eingeführte Praxissemester gehandhabt wird. Konkret möchte ich wissen, ob die Möglichkeit besteht das Praxissemester nur in einem Fach ableisten zu müssen, wenn bereits eine längerfristige Beschäftigung als Aushilfslehrkraft in dem anderen Fach bestanden hat bzw. ob diese Tätigkeit angerechnet wird.",Praxissemester
17163,"Antrag nach dem IFG

Sehr geehrte Damen und Herren, 

bitte senden Sie mir Folgendes zu:
- Die Namen der deutschen Mitglieder der Binationalen Kommission mit Nigeria

Ich verweise zur Frage der Herausgabe der Namen auf den 5. Tätigkeitsbericht der BfDI.
Ich möchte Sie um eine elektronische Empfangsbestätigung bitten und danke Ihnen für Ihre Mühe!

Mit freundlichen Grüßen,",Mitglieder der Binationalen Kommission mit Nigeria
268347,"die Gründe für die fehlende Möglichkeit via DE-MAIL mit den Finanzämtern in Kontakt zu treten.
Elster-Online bietet keine brauchbare bidirektionale Kommunikation zw. Behörde und Bürger. Die Finanzämter sind daher immer entgegen Art. 20a GG zur Versendung von Briefpost genötigt. Dies erzeugt erheblichen Transport- und Logistikaufwand, der vermieden werden kann. Elster-Online bildet nicht ausreichend die notwendige Kommunikation ab. PGP-Keys und / oder SMIME Zertifikate werden auf den Websites nicht bereitgestellt. Damit stellt DE-MAIL eine valide Möglichkeit zur sicheren Kommunikation dar.",Gründe für die fehlende Kommunikationsmöglichkeit per DE-MAIL zu den Finanzämtern
226287,"Wann wird der Corona-Impfstoff von Novavax zugelassen und wann ist er ini Deutschland verfügbar. Wer die Bürger dazu drängt sich impfen zu lassen, muss auch dafür sorgen dass entsprechender Impfstoff zur Verfügung steht. Und zwar Impfstoff dem der jeweilige Betroffen vertraut.",Zulassung Impfstoff Novavax
